ds,yhat,yhat_lower,yhat_upper
2024-09-29 19:13:00,13.091110851810026,-84.34277111551901,135.15276494210846
2024-09-29 19:14:00,12.934288907636887,-100.83875936652375,123.3116486680834
2024-09-29 19:15:00,12.788057245730766,-96.83250877071444,131.2518206238468
2024-09-29 19:16:00,12.652277502432245,-91.19787683741788,122.05513032852616
2024-09-29 19:17:00,12.526810643509133,-92.04154895091415,110.73281224305104
2024-09-29 19:18:00,12.411516953159374,-91.0133348236575,113.56245277156002
2024-09-29 19:19:00,12.306256058968689,-93.9245035897538,118.74584521477671
2024-09-29 19:20:00,12.210886992906719,-97.87960155966147,115.14633273174154
2024-09-29 19:21:00,12.12526816365347,-91.44688586636128,121.08717966687627
2024-09-29 19:22:00,12.049257407863294,-96.87334157877464,123.2746389610036
